survey,year,var_code,var_label,data_type,level,val_min,val_max,val_label,recode,val_length,val_na
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,4380,4380,"WHL-Drugs, Sundries, And Chemical And Allied Products Merchant Wholesalers",TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,4390,4390,"WHL-Apparel, Piece Goods, And Notions Merchant Wholesalers",TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,4470,4470,WHL-Grocery And Related Product Merchant Wholesalers,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,4480,4480,WHL-Farm Product Raw Material Merchant Wholesalers,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,4490,4490,WHL-Petroleum And Petroleum Products Merchant Wholesalers,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,4560,4560,WHL-Alcoholic Beverages Merchant Wholesalers,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,4570,4570,WHL-Farm Supplies Merchant Wholesalers,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,4580,4580,WHL-Miscellaneous Nondurable Goods Merchant Wholesalers,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,4585,4585,WHL-Wholesale Electronic Markets And Agents And Brokers,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,4590,4590,WHL-Not Specified Wholesale Trade,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,4670,4670,RET-Automobile Dealers,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,4680,4680,RET-Other Motor Vehicle Dealers,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,4690,4690,"RET-Automotive Parts, Accessories, And Tire Stores",TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,4770,4770,RET-Furniture And Home Furnishings Stores,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,4780,4780,RET-Household Appliance Stores,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,4795,4795,RET-Electronics Stores,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,4870,4870,RET-Building Material And Supplies Dealers,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,4880,4880,RET-Hardware Stores,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,4890,4890,RET-Lawn And Garden Equipment And Supplies Stores,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,4971,4971,RET-Supermarkets and Other Grocery (Except Convenience) Stores,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,4972,4972,RET-Convenience Stores,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,4980,4980,RET-Specialty Food Stores,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,4990,4990,"RET-Beer, Wine, And Liquor Stores",TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,5070,5070,RET-Pharmacies And Drug Stores,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,5080,5080,"RET-Health And Personal Care, Except Drug, Stores",TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,5090,5090,RET-Gasoline Stations,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,5170,5170,RET-Clothing Stores,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,5180,5180,RET-Shoe Stores,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,5190,5190,"RET-Jewelry, Luggage, And Leather Goods Stores",TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,5275,5275,"RET-Sporting Goods, And Hobby And Toy Stores",TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,5280,5280,"RET-Sewing, Needlework, And Piece Goods Stores",TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,5295,5295,RET-Musical Instrument And Supplies Stores,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,5370,5370,RET-Book Stores And News Dealers,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,5381,5381,RET-Department Stores,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,5391,5391,"RET-General Merchandise Stores, Including Warehouse Clubs and Supercenters",TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,5470,5470,RET-Florists,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,5480,5480,RET-Office Supplies And Stationery Stores,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,5490,5490,RET-Used Merchandise Stores,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,5570,5570,"RET-Gift, Novelty, And Souvenir Shops",TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,5580,5580,RET-Miscellaneous Retail Stores,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,5593,5593,RET-Electronic Shopping And Mail-Order Houses,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,5670,5670,RET-Vending Machine Operators,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,5680,5680,RET-Fuel Dealers,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,5690,5690,RET-Other Direct Selling Establishments,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,5790,5790,RET-Not Specified Retail Trade,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,6070,6070,TRN-Air Transportation,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,6080,6080,TRN-Rail Transportation,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,6090,6090,TRN-Water Transportation,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,6170,6170,TRN-Truck Transportation,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,6180,6180,TRN-Bus Service And Urban Transit,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,6190,6190,TRN-Taxi And Limousine Service,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,6270,6270,TRN-Pipeline Transportation,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,6280,6280,TRN-Scenic And Sightseeing Transportation,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,6290,6290,TRN-Services Incidental To Transportation,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,6370,6370,TRN-Postal Service,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,6380,6380,TRN-Couriers And Messengers,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,6390,6390,TRN-Warehousing And Storage,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,6470,6470,INF-Newspaper Publishers,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,6480,6480,"INF-Periodical, Book, And Directory Publishers",TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,6490,6490,INF-Software Publishers,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,6570,6570,INF-Motion Pictures And Video Industries,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,6590,6590,INF-Sound Recording Industries,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,6670,6670,INF-Broadcasting (Except Internet),TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,6672,6672,INF-Internet Publishing And Broadcasting And Web Search Portals,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,6680,6680,INF-Wired Telecommunications Carriers,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,6690,6690,"INF-Telecommunications, Except Wired Telecommunications Carriers",TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,6695,6695,"INF-Data Processing, Hosting, And Related Services",TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,6770,6770,INF-Libraries And Archives,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,6780,6780,"INF-Other Information Services, Except Libraries And Archives, And Internet Publishing And Broadcasting And Web Search Portals",TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,6870,6870,FIN-Banking And Related Activities,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,6880,6880,"FIN-Savings Institutions, Including Credit Unions",TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,6890,6890,FIN-Nondepository Credit And Related Activities,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,6970,6970,"FIN-Securities, Commodities, Funds, Trusts, And Other Financial Investments",TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,6991,6991,FIN-Insurance Carriers,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,6992,6992,"FIN-Agencies, Brokerages, And Other Insurance Related Activities",TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,7071,7071,"FIN-Lessors Of Real Estate, And Offices Of Real Estate Agents And Brokers",TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,7072,7072,"FIN-Real Estate Property Managers, Offices Of Real Estate Appraisers, And Other Activities Related To Real Estate",TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,7080,7080,FIN-Automotive Equipment Rental And Leasing,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,7181,7181,FIN-Other Consumer Goods Rental,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,7190,7190,"FIN-Commercial, Industrial, And Other Intangible Assets Rental And Leasing",TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,7270,7270,PRF-Legal Services,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,7280,7280,"PRF-Accounting, Tax Preparation, Bookkeeping, And Payroll Services",TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,7290,7290,"PRF-Architectural, Engineering, And Related Services",TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,7370,7370,PRF-Specialized Design Services,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,7380,7380,PRF-Computer Systems Design And Related Services,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,7390,7390,"PRF-Management, Scientific, And Technical Consulting Services",TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,7460,7460,PRF-Scientific Research And Development Services,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,7470,7470,"PRF-Advertising, Public Relations, And Related Services",TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,7480,7480,PRF-Veterinary Services,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,7490,7490,"PRF-Other Professional, Scientific, And Technical Services",TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,7570,7570,PRF-Management Of Companies And Enterprises,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,7580,7580,PRF-Employment Services,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,7590,7590,PRF-Business Support Services,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,7670,7670,PRF-Travel Arrangements And Reservation Services,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,7680,7680,PRF-Investigation And Security Services,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,7690,7690,PRF-Services To Buildings And Dwellings (Except Cleaning During Construction And Immediately After Construction),TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,7770,7770,PRF-Landscaping Services,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,7780,7780,PRF-Other Administrative And Other Support Services,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,7790,7790,PRF-Waste Management And Remediation Services,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,7860,7860,EDU-Elementary And Secondary Schools,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,7870,7870,"EDU-Colleges, Universities, And Professional Schools, Including Junior Colleges",TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,7880,7880,"EDU-Business, Technical, And Trade Schools And Training",TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,7890,7890,"EDU-Other Schools And Instruction, And Educational Support Services",TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,7970,7970,MED-Offices Of Physicians,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,7980,7980,MED-Offices Of Dentists,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,7990,7990,MED-Offices Of Chiropractors,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,8070,8070,MED-Offices Of Optometrists,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,8080,8080,MED-Offices Of Other Health Practitioners,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,8090,8090,MED-Outpatient Care Centers,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,8170,8170,MED-Home Health Care Services,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,8180,8180,MED-Other Health Care Services,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,8191,8191,"MED-General Medical And Surgical Hospitals, And Specialty (Except Psychiatric And Substance Abuse) Hospitals",TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,8192,8192,MED-Psychiatric And Substance Abuse Hospitals,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,8270,8270,MED-Nursing Care Facilities (Skilled Nursing Facilities),TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,8290,8290,"MED-Residential Care Facilities, Except Skilled Nursing Facilities",TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,8370,8370,SCA-Individual And Family Services,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,8380,8380,"SCA-Community Food And Housing, And Emergency Services",TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,8390,8390,SCA-Vocational Rehabilitation Services,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,8470,8470,SCA-Child Day Care Services,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,8561,8561,ENT-Performing Arts Companies,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,8562,8562,ENT-Spectator Sports,TRUE,4,0
acs5,2021,INDP,Industry recode for 2018 and later based on 2017 IND codes,chr,person,8563,8563,"ENT-Promoters Of Performing Arts, Sports, And Similar Events, Agents And Managers For Artists, Athletes, Entertainers, And Other Public Figures",TRUE,4,0
